Id,Nome,Type,Altura,Peso,Urls das Habilidades,Nomes das Habilidades,Evoluções
0393,Piplup,"Water,Route 201",0.4 m (1′04″),5.2 kg (11.5 lbs),"/ability/torrent,/ability/defiant","torrent,defiant","Piplup,Prinplup,Empoleon"
0392,Infernape,"Fire,Fighting",1.2 m (3′11″),55.0 kg (121.3 lbs),"/ability/blaze,/ability/iron-fist","blaze,iron-fist","Chimchar,Monferno,Infernape"
0391,Monferno,"Fire,Fighting",0.9 m (2′11″),22.0 kg (48.5 lbs),"/ability/blaze,/ability/iron-fist","blaze,iron-fist","Chimchar,Monferno,Infernape"
0390,Chimchar,"Fire,Route 201",0.5 m (1′08″),6.2 kg (13.7 lbs),"/ability/blaze,/ability/iron-fist","blaze,iron-fist","Chimchar,Monferno,Infernape"
0389,Torterra,"Grass,Ground",2.2 m (7′03″),310.0 kg (683.4 lbs),"/ability/overgrow,/ability/shell-armor","overgrow,shell-armor","Turtwig,Grotle,Torterra"
0388,Grotle,Grass,1.1 m (3′07″),97.0 kg (213.8 lbs),"/ability/overgrow,/ability/shell-armor","overgrow,shell-armor","Turtwig,Grotle,Torterra"
0387,Turtwig,"Grass,Route 201",0.4 m (1′04″),10.2 kg (22.5 lbs),"/ability/overgrow,/ability/shell-armor","overgrow,shell-armor","Turtwig,Grotle,Torterra"
0386,Deoxys,"Psychic,Psychic,Psychic,Psychic,Birth Island",1.7 m (5′07″),60.8 kg (134.0 lbs),"/ability/pressure,/ability/pressure,/ability/pressure,/ability/pressure","pressure,pressure,pressure,pressure",
0377,Regirock,Rock,1.7 m (5′07″),230.0 kg (507.1 lbs),"/ability/clear-body,/ability/sturdy","clear-body,sturdy",
0376,Metagross,"Steel,Psychic,Steel,Psychic",1.6 m (5′03″),550.0 kg (1212.5 lbs),"/ability/clear-body,/ability/light-metal,/ability/tough-claws","clear-body,light-metal,tough-claws","Beldum,Metang,Metagross"
0375,Metang,"Steel,Psychic",1.2 m (3′11″),202.5 kg (446.4 lbs),"/ability/clear-body,/ability/light-metal","clear-body,light-metal","Beldum,Metang,Metagross"
0374,Beldum,"Steel,Psychic",0.6 m (2′00″),95.2 kg (209.9 lbs),"/ability/clear-body,/ability/light-metal,/pokedex/metang,/pokedex/metagross","clear-body,light-metal,metang,metagross","Beldum,Metang,Metagross"
0373,Salamence,"Dragon,Flying,Dragon,Flying",1.5 m (4′11″),102.6 kg (226.2 lbs),"/ability/intimidate,/ability/moxie,/ability/aerilate","intimidate,moxie,aerilate","Bagon,Shelgon,Salamence"
0372,Shelgon,Dragon,1.1 m (3′07″),110.5 kg (243.6 lbs),"/ability/rock-head,/ability/overcoat","rock-head,overcoat","Bagon,Shelgon,Salamence"
0371,Bagon,Dragon,0.6 m (2′00″),42.1 kg (92.8 lbs),"/ability/rock-head,/ability/sheer-force","rock-head,sheer-force","Bagon,Shelgon,Salamence"
0362,Glalie,"Ice,Ice",1.5 m (4′11″),256.5 kg (565.5 lbs),"/ability/inner-focus,/ability/ice-body,/ability/moody,/ability/refrigerate","inner-focus,ice-body,moody,refrigerate",Snorunt
0361,Snorunt,Ice,0.7 m (2′04″),16.8 kg (37.0 lbs),"/ability/inner-focus,/ability/ice-body,/ability/moody","inner-focus,ice-body,moody",Snorunt
0360,Wynaut,Psychic,0.6 m (2′00″),14.0 kg (30.9 lbs),"/ability/shadow-tag,/ability/telepathy","shadow-tag,telepathy","Wynaut,Wobbuffet"
0351,Castform,"Normal,Fire,Water,Ice",0.3 m (1′00″),0.8 kg (1.8 lbs),"/ability/forecast,/ability/forecast,/ability/forecast,/ability/forecast","forecast,forecast,forecast,forecast",
0350,Milotic,Water,6.2 m (20′04″),162.0 kg (357.1 lbs),"/ability/marvel-scale,/ability/competitive,/ability/cute-charm","marvel-scale,competitive,cute-charm","Feebas,Milotic"
0349,Feebas,Water,0.6 m (2′00″),7.4 kg (16.3 lbs),"/ability/swift-swim,/ability/oblivious,/ability/adaptability","swift-swim,oblivious,adaptability","Feebas,Milotic"
0348,Armaldo,"Rock,Bug",1.5 m (4′11″),68.2 kg (150.4 lbs),"/ability/battle-armor,/ability/swift-swim,/pokedex/anorith","battle-armor,swift-swim,anorith","Anorith,Armaldo"
0347,Anorith,"Rock,Bug",0.7 m (2′04″),12.5 kg (27.6 lbs),"/ability/battle-armor,/ability/swift-swim","battle-armor,swift-swim","Anorith,Armaldo"
0346,Cradily,"Rock,Grass",1.5 m (4′11″),60.4 kg (133.2 lbs),"/ability/suction-cups,/ability/storm-drain,/pokedex/lileep","suction-cups,storm-drain,lileep","Lileep,Cradily"
0345,Lileep,"Rock,Grass",1.0 m (3′03″),23.8 kg (52.5 lbs),"/ability/suction-cups,/ability/storm-drain","suction-cups,storm-drain","Lileep,Cradily"
0336,Seviper,"Poison,Route 114",2.7 m (8′10″),52.5 kg (115.7 lbs),"/ability/shed-skin,/ability/infiltrator","shed-skin,infiltrator",
0335,Zangoose,Normal,1.3 m (4′03″),40.3 kg (88.8 lbs),"/ability/immunity,/ability/toxic-boost","immunity,toxic-boost",
0334,Altaria,"Dragon,Flying,Dragon,Fairy",1.1 m (3′07″),20.6 kg (45.4 lbs),"/ability/natural-cure,/ability/cloud-nine,/ability/pixilate","natural-cure,cloud-nine,pixilate","Swablu,Altaria"
0333,Swablu,"Normal,Flying",0.4 m (1′04″),1.2 kg (2.6 lbs),"/ability/natural-cure,/ability/cloud-nine","natural-cure,cloud-nine","Swablu,Altaria"
0332,Cacturne,"Grass,Dark",1.3 m (4′03″),77.4 kg (170.6 lbs),"/ability/sand-veil,/ability/water-absorb","sand-veil,water-absorb","Cacnea,Cacturne"
0331,Cacnea,Grass,0.4 m (1′04″),51.3 kg (113.1 lbs),"/ability/sand-veil,/ability/water-absorb","sand-veil,water-absorb","Cacnea,Cacturne"
0330,Flygon,"Ground,Dragon",2.0 m (6′07″),82.0 kg (180.8 lbs),/ability/levitate,levitate,"Trapinch,Vibrava,Flygon"
0329,Vibrava,"Ground,Dragon",1.1 m (3′07″),15.3 kg (33.7 lbs),/ability/levitate,levitate,"Trapinch,Vibrava,Flygon"
0328,Trapinch,Ground,0.7 m (2′04″),15.0 kg (33.1 lbs),"/ability/hyper-cutter,/ability/arena-trap,/ability/sheer-force","hyper-cutter,arena-trap,sheer-force","Trapinch,Vibrava,Flygon"
0327,Spinda,Normal,1.1 m (3′07″),5.0 kg (11.0 lbs),"/ability/own-tempo,/ability/tangled-feet,/ability/contrary","own-tempo,tangled-feet,contrary",
0326,Grumpig,Psychic,0.9 m (2′11″),71.5 kg (157.6 lbs),"/ability/thick-fat,/ability/own-tempo,/ability/gluttony","thick-fat,own-tempo,gluttony","Spoink,Grumpig"
0325,Spoink,Psychic,0.7 m (2′04″),30.6 kg (67.5 lbs),"/ability/thick-fat,/ability/own-tempo,/ability/gluttony","thick-fat,own-tempo,gluttony","Spoink,Grumpig"
0316,Gulpin,Poison,0.4 m (1′04″),10.3 kg (22.7 lbs),"/ability/liquid-ooze,/ability/sticky-hold,/ability/gluttony","liquid-ooze,sticky-hold,gluttony","Gulpin,Swalot"
0315,Roselia,"Grass,Poison",0.3 m (1′00″),2.0 kg (4.4 lbs),"/ability/natural-cure,/ability/poison-point,/ability/leaf-guard,/pokedex/budew","natural-cure,poison-point,leaf-guard,budew","Budew,Roselia,Roserade"
0314,Illumise,Bug,0.6 m (2′00″),17.7 kg (39.0 lbs),"/ability/oblivious,/ability/tinted-lens,/ability/prankster","oblivious,tinted-lens,prankster",
0313,Volbeat,Bug,0.7 m (2′04″),17.7 kg (39.0 lbs),"/ability/illuminate,/ability/swarm,/ability/prankster","illuminate,swarm,prankster",
0312,Minun,Electric,0.4 m (1′04″),4.2 kg (9.3 lbs),"/ability/minus,/ability/volt-absorb","minus,volt-absorb",
0311,Plusle,Electric,0.4 m (1′04″),4.2 kg (9.3 lbs),"/ability/plus,/ability/lightning-rod","plus,lightning-rod",
0310,Manectric,"Electric,Electric",1.5 m (4′11″),40.2 kg (88.6 lbs),"/ability/static,/ability/lightning-rod,/ability/minus,/ability/intimidate","static,lightning-rod,minus,intimidate","Electrike,Manectric"
0309,Electrike,Electric,0.6 m (2′00″),15.2 kg (33.5 lbs),"/ability/static,/ability/lightning-rod,/ability/minus","static,lightning-rod,minus","Electrike,Manectric"
0308,Medicham,"Fighting,Psychic,Fighting,Psychic",1.3 m (4′03″),31.5 kg (69.4 lbs),"/ability/pure-power,/ability/telepathy,/ability/pure-power","pure-power,telepathy,pure-power","Meditite,Medicham"
0307,Meditite,"Fighting,Psychic",0.6 m (2′00″),11.2 kg (24.7 lbs),"/ability/pure-power,/ability/telepathy","pure-power,telepathy","Meditite,Medicham"
0298,Azurill,"Normal,Fairy,Great Marsh,Trophy Garden",0.2 m (0′08″),2.0 kg (4.4 lbs),"/ability/thick-fat,/ability/huge-power,/ability/sap-sipper","thick-fat,huge-power,sap-sipper","Azurill,Marill,Azumarill"
0289,Slaking,Normal,2.0 m (6′07″),130.5 kg (287.7 lbs),"/ability/truant,/pokedex/slakoth,/pokedex/vigoroth","truant,slakoth,vigoroth","Slakoth,Vigoroth,Slaking"
0288,Vigoroth,Normal,1.4 m (4′07″),46.5 kg (102.5 lbs),"/ability/vital-spirit,/pokedex/slakoth","vital-spirit,slakoth","Slakoth,Vigoroth,Slaking"
0287,Slakoth,Normal,0.8 m (2′07″),24.0 kg (52.9 lbs),/ability/truant,truant,"Slakoth,Vigoroth,Slaking"
0286,Breloom,"Grass,Fighting",1.2 m (3′11″),39.2 kg (86.4 lbs),"/ability/effect-spore,/ability/poison-heal,/ability/technician","effect-spore,poison-heal,technician","Shroomish,Breloom"
0285,Shroomish,Grass,0.4 m (1′04″),4.5 kg (9.9 lbs),"/ability/effect-spore,/ability/poison-heal,/ability/quick-feet","effect-spore,poison-heal,quick-feet","Shroomish,Breloom"
0284,Masquerain,"Bug,Flying",0.8 m (2′07″),3.6 kg (7.9 lbs),"/ability/intimidate,/ability/unnerve","intimidate,unnerve","Surskit,Masquerain"
0283,Surskit,"Bug,Water",0.5 m (1′08″),1.7 kg (3.7 lbs),"/ability/swift-swim,/ability/rain-dish","swift-swim,rain-dish","Surskit,Masquerain"
0282,Gardevoir,"Psychic,Fairy,Psychic,Fairy",1.6 m (5′03″),48.4 kg (106.7 lbs),"/ability/synchronize,/ability/trace,/ability/telepathy,/ability/pixilate,/pokedex/ralts,/pokedex/kirlia","synchronize,trace,telepathy,pixilate,ralts,kirlia","Ralts,Kirlia"
0281,Kirlia,"Psychic,Fairy",0.8 m (2′07″),20.2 kg (44.5 lbs),"/ability/synchronize,/ability/trace,/ability/telepathy,/pokedex/ralts","synchronize,trace,telepathy,ralts","Ralts,Kirlia"
0280,Ralts,"Psychic,Fairy",0.4 m (1′04″),6.6 kg (14.6 lbs),"/ability/synchronize,/ability/trace,/ability/telepathy","synchronize,trace,telepathy","Ralts,Kirlia"
0279,Pelipper,"Water,Flying",1.2 m (3′11″),28.0 kg (61.7 lbs),"/ability/keen-eye,/ability/drizzle,/ability/rain-dish,/pokedex/wingull","keen-eye,drizzle,rain-dish,wingull","Wingull,Pelipper"
0278,Wingull,"Water,Flying",0.6 m (2′00″),9.5 kg (20.9 lbs),"/ability/keen-eye,/ability/hydration,/ability/rain-dish","keen-eye,hydration,rain-dish","Wingull,Pelipper"
0277,Swellow,"Normal,Flying",0.7 m (2′04″),19.8 kg (43.7 lbs),"/ability/guts,/ability/scrappy","guts,scrappy","Taillow,Swellow"
0276,Taillow,"Normal,Flying",0.3 m (1′00″),2.3 kg (5.1 lbs),"/ability/guts,/ability/scrappy,/pokedex/swellow","guts,scrappy,swellow","Taillow,Swellow"
0275,Shiftry,"Grass,Dark",1.3 m (4′03″),59.6 kg (131.4 lbs),"/ability/chlorophyll,/ability/early-bird,/ability/pickpocket,/pokedex/seedot,/pokedex/nuzleaf","chlorophyll,early-bird,pickpocket,seedot,nuzleaf","Seedot,Nuzleaf,Shiftry"
0274,Nuzleaf,"Grass,Dark",1.0 m (3′03″),28.0 kg (61.7 lbs),"/ability/chlorophyll,/ability/early-bird,/ability/pickpocket","chlorophyll,early-bird,pickpocket","Seedot,Nuzleaf,Shiftry"
0273,Seedot,Grass,0.5 m (1′08″),4.0 kg (8.8 lbs),"/ability/chlorophyll,/ability/early-bird,/ability/pickpocket","chlorophyll,early-bird,pickpocket","Seedot,Nuzleaf,Shiftry"
0272,Ludicolo,"Water,Grass",1.5 m (4′11″),55.0 kg (121.3 lbs),"/ability/swift-swim,/ability/rain-dish,/ability/own-tempo","swift-swim,rain-dish,own-tempo","Lotad,Lombre,Ludicolo"
0271,Lombre,"Water,Grass,Route 114",1.2 m (3′11″),32.5 kg (71.7 lbs),"/ability/swift-swim,/ability/rain-dish,/ability/own-tempo","swift-swim,rain-dish,own-tempo","Lotad,Lombre,Ludicolo"
0270,Lotad,"Water,Grass,Route 102,114",0.5 m (1′08″),2.6 kg (5.7 lbs),"/ability/swift-swim,/ability/rain-dish,/ability/own-tempo","swift-swim,rain-dish,own-tempo","Lotad,Lombre,Ludicolo"
0269,Dustox,"Bug,Poison",1.2 m (3′11″),31.6 kg (69.7 lbs),"/ability/shield-dust,/ability/compound-eyes","shield-dust,compound-eyes",Wurmple
0268,Cascoon,Bug,0.7 m (2′04″),11.5 kg (25.4 lbs),/ability/shed-skin,shed-skin,Wurmple
0267,Beautifly,"Bug,Flying",1.0 m (3′03″),28.4 kg (62.6 lbs),"/ability/swarm,/ability/rivalry","swarm,rivalry",Wurmple
0258,Mudkip,Water,0.4 m (1′04″),7.6 kg (16.8 lbs),"/ability/torrent,/ability/damp","torrent,damp","Mudkip,Marshtomp,Swampert"
0257,Blaziken,"Fire,Fighting,Fire,Fighting",1.9 m (6′03″),52.0 kg (114.6 lbs),"/ability/blaze,/ability/speed-boost,/ability/speed-boost","blaze,speed-boost,speed-boost","Torchic,Combusken,Blaziken"
0256,Combusken,"Fire,Fighting",0.9 m (2′11″),19.5 kg (43.0 lbs),"/ability/blaze,/ability/speed-boost","blaze,speed-boost","Torchic,Combusken,Blaziken"
0255,Torchic,Fire,0.4 m (1′04″),2.5 kg (5.5 lbs),"/ability/blaze,/ability/speed-boost","blaze,speed-boost","Torchic,Combusken,Blaziken"
0254,Sceptile,"Grass,Grass,Dragon",1.7 m (5′07″),52.2 kg (115.1 lbs),"/ability/overgrow,/ability/unburden,/ability/lightning-rod","overgrow,unburden,lightning-rod","Treecko,Grovyle,Sceptile"
0253,Grovyle,Grass,0.9 m (2′11″),21.6 kg (47.6 lbs),"/ability/overgrow,/ability/unburden","overgrow,unburden","Treecko,Grovyle,Sceptile"
0252,Treecko,Grass,0.5 m (1′08″),5.0 kg (11.0 lbs),"/ability/overgrow,/ability/unburden","overgrow,unburden","Treecko,Grovyle,Sceptile"
0251,Celebi,"Psychic,Grass,Ilex Forest",0.6 m (2′00″),5.0 kg (11.0 lbs),/ability/natural-cure,natural-cure,
0242,Blissey,Normal,1.5 m (4′11″),46.8 kg (103.2 lbs),"/ability/natural-cure,/ability/serene-grace,/ability/healer","natural-cure,serene-grace,healer","Happiny,Chansey,Blissey"
0241,Miltank,Normal,1.2 m (3′11″),75.5 kg (166.4 lbs),"/ability/thick-fat,/ability/scrappy,/ability/sap-sipper","thick-fat,scrappy,sap-sipper",
0240,Magby,"Fire,Route 34",0.7 m (2′04″),21.4 kg (47.2 lbs),"/ability/flame-body,/ability/vital-spirit","flame-body,vital-spirit","Magby,Magmar,Magmortar"
0239,Elekid,"Electric,Route 34",0.6 m (2′00″),23.5 kg (51.8 lbs),"/ability/static,/ability/vital-spirit","static,vital-spirit","Elekid,Electabuzz,Electivire"
0238,Smoochum,"Ice,Psychic,Route 34",0.4 m (1′04″),6.0 kg (13.2 lbs),"/ability/oblivious,/ability/forewarn,/ability/hydration","oblivious,forewarn,hydration","Smoochum,Jynx"
0237,Hitmontop,Fighting,1.4 m (4′07″),48.0 kg (105.8 lbs),"/ability/intimidate,/ability/technician,/ability/steadfast,/pokedex/tyrogue","intimidate,technician,steadfast,tyrogue",Tyrogue
0236,Tyrogue,"Fighting,Route 34,Mt. Mortar",0.7 m (2′04″),21.0 kg (46.3 lbs),"/ability/guts,/ability/steadfast,/ability/vital-spirit","guts,steadfast,vital-spirit",Tyrogue
0227,Skarmory,"Steel,Flying,Route 45",1.7 m (5′07″),50.5 kg (111.3 lbs),"/ability/keen-eye,/ability/sturdy,/ability/weak-armor","keen-eye,sturdy,weak-armor",
0226,Mantine,"Water,Flying",2.1 m (6′11″),220.0 kg (485.0 lbs),"/ability/swift-swim,/ability/water-absorb,/ability/water-veil","swift-swim,water-absorb,water-veil","Mantyke,Mantine"
0225,Delibird,"Ice,Flying,Ice Path",0.9 m (2′11″),16.0 kg (35.3 lbs),"/ability/vital-spirit,/ability/hustle,/ability/insomnia","vital-spirit,hustle,insomnia",
0216,Teddiursa,Normal,0.6 m (2′00″),8.8 kg (19.4 lbs),"/ability/pickup,/ability/quick-feet,/ability/honey-gather","pickup,quick-feet,honey-gather","Teddiursa,Ursaring,Ursaluna"
0215,Sneasel,"Dark,Ice,Fighting,Poison,Ice Path",0.9 m (2′11″),28.0 kg (61.7 lbs),"/ability/inner-focus,/ability/keen-eye,/ability/pickpocket,/ability/inner-focus,/ability/keen-eye,/ability/pickpocket","inner-focus,keen-eye,pickpocket,inner-focus,keen-eye,pickpocket","Sneasel,Weavile,Sneasel,Sneasler"
0214,Heracross,"Bug,Fighting,Bug,Fighting,Route 33,42,44,Azalea Town",1.5 m (4′11″),54.0 kg (119.0 lbs),"/ability/swarm,/ability/guts,/ability/moxie,/ability/skill-link","swarm,guts,moxie,skill-link",
0213,Shuckle,"Bug,Rock",0.6 m (2′00″),20.5 kg (45.2 lbs),"/ability/sturdy,/ability/gluttony,/ability/contrary","sturdy,gluttony,contrary",
0212,Scizor,"Bug,Steel,Bug,Steel",1.8 m (5′11″),118.0 kg (260.1 lbs),"/ability/swarm,/ability/technician,/ability/light-metal,/ability/technician","swarm,technician,light-metal,technician",Scyther
0211,Qwilfish,"Water,Poison,Dark,Poison",0.5 m (1′08″),3.9 kg (8.6 lbs),"/ability/poison-point,/ability/swift-swim,/ability/intimidate,/ability/poison-point,/ability/swift-swim,/ability/intimidate","poison-point,swift-swim,intimidate,poison-point,swift-swim,intimidate","Qwilfish,Overqwil"
0210,Granbull,"Fairy,Route 5,6",1.4 m (4′07″),48.7 kg (107.4 lbs),"/ability/intimidate,/ability/quick-feet,/ability/rattled","intimidate,quick-feet,rattled","Snubbull,Granbull"
0209,Snubbull,"Fairy,Route 6,7,8,34,35",0.6 m (2′00″),7.8 kg (17.2 lbs),"/ability/intimidate,/ability/run-away,/ability/rattled","intimidate,run-away,rattled","Snubbull,Granbull"
0208,Steelix,"Steel,Ground,Steel,Ground",9.2 m (30′02″),400.0 kg (881.8 lbs),"/ability/rock-head,/ability/sturdy,/ability/sheer-force,/ability/sand-force","rock-head,sturdy,sheer-force,sand-force","Onix,Steelix"
0207,Gligar,"Ground,Flying",1.1 m (3′07″),64.8 kg (142.9 lbs),"/ability/hyper-cutter,/ability/sand-veil,/ability/immunity","hyper-cutter,sand-veil,immunity","Gligar,Gliscor"
0206,Dunsparce,Normal,1.5 m (4′11″),14.0 kg (30.9 lbs),"/ability/serene-grace,/ability/run-away,/ability/rattled","serene-grace,run-away,rattled",Dunsparce
0197,Umbreon,Dark,1.0 m (3′03″),27.0 kg (59.5 lbs),"/ability/synchronize,/ability/inner-focus","synchronize,inner-focus","Eevee,Eevee,Eevee,Eevee,Sylveon"
0196,Espeon,Psychic,0.9 m (2′11″),26.5 kg (58.4 lbs),"/ability/synchronize,/ability/magic-bounce","synchronize,magic-bounce","Eevee,Eevee,Eevee,Eevee,Sylveon"
0195,Quagsire,"Water,Ground,Route 12,13,14,15,26,27,32,Ruins of Alph,Union Cave",1.4 m (4′07″),75.0 kg (165.3 lbs),"/ability/damp,/ability/water-absorb,/ability/unaware","damp,water-absorb,unaware","Wooper,Quagsire,Wooper,Clodsire"
0194,Wooper,"Water,Ground,Poison,Ground",0.4 m (1′04″),8.5 kg (18.7 lbs),"/ability/damp,/ability/water-absorb,/ability/unaware,/ability/poison-point,/ability/water-absorb,/ability/unaware","damp,water-absorb,unaware,poison-point,water-absorb,unaware","Wooper,Quagsire,Wooper,Clodsire"
0193,Yanma,"Bug,Flying",1.2 m (3′11″),38.0 kg (83.8 lbs),"/ability/speed-boost,/ability/compound-eyes,/ability/frisk","speed-boost,compound-eyes,frisk","Yanma,Yanmega"
0192,Sunflora,Grass,0.8 m (2′07″),8.5 kg (18.7 lbs),"/ability/chlorophyll,/ability/solar-power,/ability/early-bird,/pokedex/sunkern","chlorophyll,solar-power,early-bird,sunkern","Sunkern,Sunflora"
0191,Sunkern,Grass,0.3 m (1′00″),1.8 kg (4.0 lbs),"/ability/chlorophyll,/ability/solar-power,/ability/early-bird","chlorophyll,solar-power,early-bird","Sunkern,Sunflora"
0190,Aipom,"Normal,Route 33,42,44,Azalea Town",0.8 m (2′07″),11.5 kg (25.4 lbs),"/ability/run-away,/ability/pickup,/ability/skill-link","run-away,pickup,skill-link","Aipom,Ambipom"
0189,Jumpluff,"Grass,Flying",0.8 m (2′07″),3.0 kg (6.6 lbs),"/ability/chlorophyll,/ability/leaf-guard,/ability/infiltrator","chlorophyll,leaf-guard,infiltrator","Hoppip,Skiploom,Jumpluff"
0188,Skiploom,"Grass,Flying",0.6 m (2′00″),1.0 kg (2.2 lbs),"/ability/chlorophyll,/ability/leaf-guard,/ability/infiltrator","chlorophyll,leaf-guard,infiltrator","Hoppip,Skiploom,Jumpluff"
0187,Hoppip,"Grass,Flying,Route 11,13,14,15,29,30,31,32,33",0.4 m (1′04″),0.5 kg (1.1 lbs),"/ability/chlorophyll,/ability/leaf-guard,/ability/infiltrator","chlorophyll,leaf-guard,infiltrator","Hoppip,Skiploom,Jumpluff"
0186,Politoed,Water,1.1 m (3′07″),33.9 kg (74.7 lbs),"/ability/water-absorb,/ability/damp,/ability/drizzle","water-absorb,damp,drizzle","Poliwag,Poliwhirl"
0185,Sudowoodo,Rock,1.2 m (3′11″),38.0 kg (83.8 lbs),"/ability/sturdy,/ability/rock-head,/ability/rattled","sturdy,rock-head,rattled","Bonsly,Sudowoodo"
0176,Togetic,"Fairy,Flying",0.6 m (2′00″),3.2 kg (7.1 lbs),"/ability/hustle,/ability/serene-grace,/ability/super-luck","hustle,serene-grace,super-luck","Togepi,Togetic,Togekiss"
0175,Togepi,Fairy,0.3 m (1′00″),1.5 kg (3.3 lbs),"/ability/hustle,/ability/serene-grace,/ability/super-luck","hustle,serene-grace,super-luck","Togepi,Togetic,Togekiss"
0174,Igglybuff,"Normal,Fairy,Route 34",0.3 m (1′00″),1.0 kg (2.2 lbs),"/ability/cute-charm,/ability/competitive,/ability/friend-guard,/pokedex/jigglypuff,/pokedex/wigglytuff","cute-charm,competitive,friend-guard,jigglypuff,wigglytuff","Igglybuff,Jigglypuff,Wigglytuff"
0173,Cleffa,"Fairy,Route 34",0.3 m (1′00″),3.0 kg (6.6 lbs),"/ability/cute-charm,/ability/magic-guard,/ability/friend-guard","cute-charm,magic-guard,friend-guard","Cleffa,Clefairy,Clefable"
0172,Pichu,"Electric,Route 34",0.3 m (1′00″),2.0 kg (4.4 lbs),"/ability/static,/ability/lightning-rod","static,lightning-rod","Pichu,Pikachu"
0171,Lanturn,"Water,Electric,Route 26,27,New Bark Town,Olivine City,Pallet Town,Vermilion City",1.2 m (3′11″),22.5 kg (49.6 lbs),"/ability/volt-absorb,/ability/illuminate,/ability/water-absorb","volt-absorb,illuminate,water-absorb","Chinchou,Lanturn"
0170,Chinchou,"Water,Electric,Route 26,27,New Bark Town,Olivine City,Pallet Town,Vermilion City",0.5 m (1′08″),12.0 kg (26.5 lbs),"/ability/volt-absorb,/ability/illuminate,/ability/water-absorb","volt-absorb,illuminate,water-absorb","Chinchou,Lanturn"
0169,Crobat,"Poison,Flying",1.8 m (5′11″),75.0 kg (165.3 lbs),"/ability/inner-focus,/ability/infiltrator,/pokedex/zubat,/pokedex/golbat","inner-focus,infiltrator,zubat,golbat","Zubat,Golbat,Crobat"
0168,Ariados,"Bug,Poison",1.1 m (3′07″),33.5 kg (73.9 lbs),"/ability/swarm,/ability/insomnia,/ability/sniper","swarm,insomnia,sniper","Spinarak,Ariados"
0167,Spinarak,"Bug,Poison",0.5 m (1′08″),8.5 kg (18.7 lbs),"/ability/swarm,/ability/insomnia,/ability/sniper","swarm,insomnia,sniper","Spinarak,Ariados"
0166,Ledian,"Bug,Flying,Route 2",1.4 m (4′07″),35.6 kg (78.5 lbs),"/ability/swarm,/ability/early-bird,/ability/iron-fist","swarm,early-bird,iron-fist","Ledyba,Ledian"
0165,Ledyba,"Bug,Flying,Route 2,30,31,37",1.0 m (3′03″),10.8 kg (23.8 lbs),"/ability/swarm,/ability/early-bird,/ability/rattled","swarm,early-bird,rattled","Ledyba,Ledian"
0164,Noctowl,"Normal,Flying,Route 2,5,8,11,13,14,15,25,26,27,35,37,38,39,43,Ilex Forest",1.6 m (5′03″),40.8 kg (89.9 lbs),"/ability/insomnia,/ability/keen-eye,/ability/tinted-lens","insomnia,keen-eye,tinted-lens","Hoothoot,Noctowl"
0155,Cyndaquil,Fire,0.5 m (1′08″),7.9 kg (17.4 lbs),"/ability/blaze,/ability/flash-fire","blaze,flash-fire","Cyndaquil,Quilava"
0154,Meganium,Grass,1.8 m (5′11″),100.5 kg (221.6 lbs),"/ability/overgrow,/ability/leaf-guard","overgrow,leaf-guard","Chikorita,Bayleef,Meganium"
0153,Bayleef,Grass,1.2 m (3′11″),15.8 kg (34.8 lbs),"/ability/overgrow,/ability/leaf-guard","overgrow,leaf-guard","Chikorita,Bayleef,Meganium"
0152,Chikorita,Grass,0.9 m (2′11″),6.4 kg (14.1 lbs),"/ability/overgrow,/ability/leaf-guard","overgrow,leaf-guard","Chikorita,Bayleef,Meganium"
0151,Mew,Psychic,0.4 m (1′04″),4.0 kg (8.8 lbs),/ability/synchronize,synchronize,
0150,Mewtwo,"Psychic,Psychic,Fighting,Psychic",2.0 m (6′07″),122.0 kg (269.0 lbs),"/ability/pressure,/ability/unnerve,/ability/steadfast,/ability/insomnia","pressure,unnerve,steadfast,insomnia",
0149,Dragonite,"Dragon,Flying",2.2 m (7′03″),210.0 kg (463.0 lbs),"/ability/inner-focus,/ability/multiscale,/pokedex/dratini,/pokedex/dragonair","inner-focus,multiscale,dratini,dragonair","Dratini,Dragonair,Dragonite"
0148,Dragonair,"Dragon,Safari Zone",4.0 m (13′01″),16.5 kg (36.4 lbs),"/ability/shed-skin,/ability/marvel-scale","shed-skin,marvel-scale","Dratini,Dragonair,Dragonite"
0147,Dratini,"Dragon,Safari Zone",1.8 m (5′11″),3.3 kg (7.3 lbs),"/ability/shed-skin,/ability/marvel-scale","shed-skin,marvel-scale","Dratini,Dragonair,Dragonite"
0146,Moltres,"Fire,Flying,Dark,Flying",2.0 m (6′07″),60.0 kg (132.3 lbs),"/ability/pressure,/ability/flame-body,/ability/berserk","pressure,flame-body,berserk",
0145,Zapdos,"Electric,Flying,Fighting,Flying",1.6 m (5′03″),52.6 kg (116.0 lbs),"/ability/pressure,/ability/static,/ability/defiant","pressure,static,defiant",
0136,Flareon,Fire,0.9 m (2′11″),25.0 kg (55.1 lbs),"/ability/flash-fire,/ability/guts,/pokedex/eevee","flash-fire,guts,eevee","Eevee,Eevee,Eevee,Eevee,Sylveon"
0135,Jolteon,Electric,0.8 m (2′07″),24.5 kg (54.0 lbs),"/ability/volt-absorb,/ability/quick-feet,/pokedex/eevee","volt-absorb,quick-feet,eevee","Eevee,Eevee,Eevee,Eevee,Sylveon"
